        1    0.00000000000        0.500000000000E-001    0.00000000000     
        2    0.00000000000         0.00000000000         0.00000000000     
        3    0.00000000000        0.250000000000E-001    0.00000000000     
        4   0.500000000000E-001   0.500000000000E-001    0.00000000000     
        5   0.450000000000E-001   0.500000000000E-001    0.00000000000     
        6   0.400000000000E-001   0.500000000000E-001    0.00000000000     
        7   0.350000000000E-001   0.500000000000E-001    0.00000000000     
        8   0.300000000000E-001   0.500000000000E-001    0.00000000000     
        9   0.250000000000E-001   0.500000000000E-001    0.00000000000     
       10   0.200000000000E-001   0.500000000000E-001    0.00000000000     
       11   0.150000000000E-001   0.500000000000E-001    0.00000000000     
       12   0.100000000000E-001   0.500000000000E-001    0.00000000000     
       13   0.500000000000E-002   0.500000000000E-001    0.00000000000     
       14   0.500000000000E-001    0.00000000000         0.00000000000     
       15   0.500000000000E-001   0.250000000000E-001    0.00000000000     
       16   0.500000000000E-002    0.00000000000         0.00000000000     
       17   0.100000000000E-001    0.00000000000         0.00000000000     
       18   0.150000000000E-001    0.00000000000         0.00000000000     
       19   0.200000000000E-001    0.00000000000         0.00000000000     
       20   0.250000000000E-001    0.00000000000         0.00000000000     
       21   0.300000000000E-001    0.00000000000         0.00000000000     
       22   0.350000000000E-001    0.00000000000         0.00000000000     
       23   0.400000000000E-001    0.00000000000         0.00000000000     
       24   0.450000000000E-001    0.00000000000         0.00000000000     
       25   0.500000000000E-002   0.250000000000E-001    0.00000000000     
       26   0.100000000000E-001   0.250000000000E-001    0.00000000000     
       27   0.150000000000E-001   0.250000000000E-001    0.00000000000     
       28   0.200000000000E-001   0.250000000000E-001    0.00000000000     
       29   0.250000000000E-001   0.250000000000E-001    0.00000000000     
       30   0.300000000000E-001   0.250000000000E-001    0.00000000000     
       31   0.350000000000E-001   0.250000000000E-001    0.00000000000     
       32   0.400000000000E-001   0.250000000000E-001    0.00000000000     
       33   0.450000000000E-001   0.250000000000E-001    0.00000000000     
       34    0.00000000000         0.00000000000        0.100000000000E-001
       35   0.500000000000E-001    0.00000000000        0.100000000000E-001
       36   0.500000000000E-002    0.00000000000        0.100000000000E-001
       37   0.100000000000E-001    0.00000000000        0.100000000000E-001
       38   0.150000000000E-001    0.00000000000        0.100000000000E-001
       39   0.200000000000E-001    0.00000000000        0.100000000000E-001
       40   0.250000000000E-001    0.00000000000        0.100000000000E-001
       41   0.300000000000E-001    0.00000000000        0.100000000000E-001
       42   0.350000000000E-001    0.00000000000        0.100000000000E-001
       43   0.400000000000E-001    0.00000000000        0.100000000000E-001
       44   0.450000000000E-001    0.00000000000        0.100000000000E-001
       45   0.500000000000E-001   0.500000000000E-001   0.100000000000E-001
       46   0.500000000000E-001   0.250000000000E-001   0.100000000000E-001
       47    0.00000000000        0.500000000000E-001   0.100000000000E-001
       48   0.450000000000E-001   0.500000000000E-001   0.100000000000E-001
       49   0.400000000000E-001   0.500000000000E-001   0.100000000000E-001
       50   0.350000000000E-001   0.500000000000E-001   0.100000000000E-001
       51   0.300000000000E-001   0.500000000000E-001   0.100000000000E-001
       52   0.250000000000E-001   0.500000000000E-001   0.100000000000E-001
       53   0.200000000000E-001   0.500000000000E-001   0.100000000000E-001
       54   0.150000000000E-001   0.500000000000E-001   0.100000000000E-001
       55   0.100000000000E-001   0.500000000000E-001   0.100000000000E-001
       56   0.500000000000E-002   0.500000000000E-001   0.100000000000E-001
       57    0.00000000000        0.250000000000E-001   0.100000000000E-001
       58   0.500000000000E-002   0.250000000000E-001   0.100000000000E-001
       59   0.100000000000E-001   0.250000000000E-001   0.100000000000E-001
       60   0.150000000000E-001   0.250000000000E-001   0.100000000000E-001
       61   0.200000000000E-001   0.250000000000E-001   0.100000000000E-001
       62   0.250000000000E-001   0.250000000000E-001   0.100000000000E-001
       63   0.300000000000E-001   0.250000000000E-001   0.100000000000E-001
       64   0.350000000000E-001   0.250000000000E-001   0.100000000000E-001
       65   0.400000000000E-001   0.250000000000E-001   0.100000000000E-001
       66   0.450000000000E-001   0.250000000000E-001   0.100000000000E-001
       67    0.00000000000         0.00000000000        0.500000000000E-002
       68   0.500000000000E-001    0.00000000000        0.500000000000E-002
       69   0.500000000000E-002    0.00000000000        0.500000000000E-002
       70   0.100000000000E-001    0.00000000000        0.500000000000E-002
       71   0.150000000000E-001    0.00000000000        0.500000000000E-002
       72   0.200000000000E-001    0.00000000000        0.500000000000E-002
       73   0.250000000000E-001    0.00000000000        0.500000000000E-002
       74   0.300000000000E-001    0.00000000000        0.500000000000E-002
       75   0.350000000000E-001    0.00000000000        0.500000000000E-002
       76   0.400000000000E-001    0.00000000000        0.500000000000E-002
       77   0.450000000000E-001    0.00000000000        0.500000000000E-002
       78   0.500000000000E-001   0.500000000000E-001   0.500000000000E-002
       79    0.00000000000        0.500000000000E-001   0.500000000000E-002
       80   0.500000000000E-002   0.500000000000E-001   0.500000000000E-002
       81   0.100000000000E-001   0.500000000000E-001   0.500000000000E-002
       82   0.150000000000E-001   0.500000000000E-001   0.500000000000E-002
       83   0.200000000000E-001   0.500000000000E-001   0.500000000000E-002
       84   0.250000000000E-001   0.500000000000E-001   0.500000000000E-002
       85   0.300000000000E-001   0.500000000000E-001   0.500000000000E-002
       86   0.350000000000E-001   0.500000000000E-001   0.500000000000E-002
       87   0.400000000000E-001   0.500000000000E-001   0.500000000000E-002
       88   0.450000000000E-001   0.500000000000E-001   0.500000000000E-002
       89    0.00000000000        0.250000000000E-001   0.500000000000E-002
       90   0.500000000000E-001   0.250000000000E-001   0.500000000000E-002
       91   0.500000000000E-002   0.250000000000E-001   0.500000000000E-002
       92   0.100000000000E-001   0.250000000000E-001   0.500000000000E-002
       93   0.150000000000E-001   0.250000000000E-001   0.500000000000E-002
       94   0.200000000000E-001   0.250000000000E-001   0.500000000000E-002
       95   0.250000000000E-001   0.250000000000E-001   0.500000000000E-002
       96   0.300000000000E-001   0.250000000000E-001   0.500000000000E-002
       97   0.350000000000E-001   0.250000000000E-001   0.500000000000E-002
       98   0.400000000000E-001   0.250000000000E-001   0.500000000000E-002
       99   0.450000000000E-001   0.250000000000E-001   0.500000000000E-002
